airline_name,overall_rating,review_date,seat_type,type_of_traveller,is_recommended,verified,seat_comfort,cabin_staff_service,food_&_beverages,ground_service,inflight_entertainment,value_for_money,rating_category
Bangkok Airways,1.0,2020-03-06,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Bangkok Airways,9.0,,Economy Class,Couple Leisure,1,True,4.0,5.0,5.0,4.0,2.0,5.0,High
Bangkok Airways,1.0,2020-02-19,Economy Class,Couple Leisure,1,False,5.0,5.0,5.0,5.0,2.0,5.0,Low
Bangkok Airways,9.0,2020-02-15,Economy Class,Couple Leisure,1,True,3.0,4.0,5.0,5.0,2.0,4.0,High
Bangkok Airways,1.0,,Economy Class,Solo Leisure,1,False,4.0,5.0,5.0,5.0,2.0,5.0,Low
Bangkok Airways,6.0,2020-01-28,Economy Class,Family Leisure,1,False,4.0,3.0,4.0,2.0,2.0,4.0,Medium
Bangkok Airways,1.0,2020-01-16,Business Class,Business,0,True,2.0,3.0,3.0,3.0,2.0,1.0,Low
Bangkok Airways,1.0,2019-12-27,Economy Class,Couple Leisure,1,True,5.0,5.0,5.0,5.0,2.0,5.0,Low
Bangkok Airways,1.0,2019-12-18,Economy Class,Couple Leisure,1,False,5.0,5.0,5.0,5.0,2.0,5.0,Low
Bangkok Airways,1.0,2019-12-13,Economy Class,Solo Leisure,1,True,4.0,5.0,4.0,5.0,2.0,5.0,Low
Bangkok Airways,1.0,2019-11-28,Economy Class,Couple Leisure,1,True,4.0,5.0,5.0,5.0,2.0,5.0,Low
Bangkok Airways,8.0,2019-11-07,Economy Class,Solo Leisure,1,True,4.0,5.0,4.0,2.0,2.0,4.0,High
Bangkok Airways,8.0,,Economy Class,Solo Leisure,1,True,3.0,4.0,5.0,4.0,2.0,3.0,High
Bangkok Airways,8.0,2019-10-30,Economy Class,Solo Leisure,1,True,3.0,4.0,4.0,1.0,2.0,4.0,High
Bangkok Airways,6.0,2019-10-30,Economy Class,Solo Leisure,1,True,2.0,4.0,5.0,4.0,2.0,3.0,Medium
Bangkok Airways,9.0,,Economy Class,Solo Leisure,1,True,3.0,4.0,3.0,4.0,2.0,4.0,High
Bangkok Airways,2.0,2019-09-18,Economy Class,Solo Leisure,1,True,3.0,4.0,1.0,5.0,1.0,2.0,Low
Bangkok Airways,1.0,,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Bangkok Airways,5.0,,Economy Class,Solo Leisure,1,True,4.0,4.0,4.0,4.0,2.0,3.0,Medium
Bangkok Airways,1.0,2019-07-11,Economy Class,Solo Leisure,1,True,5.0,5.0,5.0,5.0,2.0,5.0,Low
Bangkok Airways,9.0,2019-06-16,Economy Class,Business,1,True,4.0,5.0,5.0,4.0,2.0,5.0,High
Bangkok Airways,9.0,2019-06-06,Economy Class,Solo Leisure,1,True,5.0,5.0,5.0,5.0,2.0,4.0,High
Bangkok Airways,1.0,2019-05-17,Economy Class,Business,1,True,5.0,5.0,5.0,5.0,2.0,5.0,Low
Bangkok Airways,1.0,2019-05-13,Economy Class,Family Leisure,1,True,4.0,5.0,5.0,4.0,2.0,5.0,Low
Bangkok Airways,9.0,2019-04-07,Economy Class,Solo Leisure,1,False,5.0,5.0,5.0,5.0,2.0,5.0,High
Bangkok Airways,8.0,2019-04-06,Business Class,Family Leisure,1,True,5.0,3.0,4.0,5.0,4.0,4.0,High
Bangkok Airways,9.0,2019-04-06,Economy Class,Family Leisure,1,True,4.0,5.0,4.0,5.0,2.0,5.0,High
Bangkok Airways,1.0,2019-04-05,Economy Class,Family Leisure,1,False,5.0,5.0,5.0,5.0,1.0,5.0,Low
Bangkok Airways,9.0,,Economy Class,Couple Leisure,1,True,5.0,5.0,4.0,5.0,1.0,5.0,High
Bangkok Airways,8.0,2019-03-25,Economy Class,Couple Leisure,1,True,4.0,4.0,3.0,2.0,2.0,3.0,High
Bangkok Airways,9.0,2019-03-24,Economy Class,Couple Leisure,1,True,3.0,5.0,4.0,4.0,2.0,1.0,High
Bangkok Airways,6.0,2019-03-20,Economy Class,Couple Leisure,0,True,2.0,3.0,3.0,3.0,2.0,4.0,Medium
Bangkok Airways,7.0,2019-03-20,Economy Class,Couple Leisure,1,True,3.0,4.0,3.0,4.0,2.0,5.0,High
Bangkok Airways,8.0,2019-03-20,Economy Class,Couple Leisure,1,True,4.0,4.0,4.0,4.0,2.0,5.0,High
Bangkok Airways,1.0,2019-03-05,Economy Class,Couple Leisure,0,True,2.0,2.0,2.0,1.0,2.0,1.0,Low
Bangkok Airways,1.0,2019-03-05,Economy Class,Couple Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Bangkok Airways,2.0,,Economy Class,Solo Leisure,0,True,2.0,1.0,1.0,1.0,2.0,2.0,Low
Bangkok Airways,9.0,2019-02-17,Economy Class,Couple Leisure,1,False,3.0,4.0,1.0,4.0,1.0,2.0,High
Bangkok Airways,3.0,2019-02-15,Economy Class,Couple Leisure,0,True,2.0,3.0,1.0,4.0,1.0,1.0,Low
Bangkok Airways,1.0,2019-02-07,Economy Class,Solo Leisure,1,True,5.0,5.0,5.0,5.0,2.0,4.0,Low
Bangkok Airways,3.0,2019-01-27,Economy Class,Business,0,True,2.0,4.0,3.0,3.0,2.0,2.0,Low
Bangkok Airways,1.0,2018-12-18,Economy Class,Couple Leisure,1,True,5.0,5.0,5.0,5.0,2.0,5.0,Low
Bangkok Airways,8.0,2018-12-17,Business Class,Solo Leisure,1,True,4.0,4.0,4.0,4.0,2.0,4.0,High
Bangkok Airways,9.0,2018-12-10,Business Class,Solo Leisure,1,True,4.0,5.0,5.0,5.0,2.0,4.0,High
Bangkok Airways,2.0,2018-12-09,Economy Class,Couple Leisure,0,True,1.0,4.0,4.0,1.0,2.0,3.0,Low
Bangkok Airways,9.0,,Business Class,Family Leisure,1,True,4.0,5.0,5.0,5.0,2.0,5.0,High
Bangkok Airways,8.0,2018-11-26,Economy Class,Solo Leisure,1,True,3.0,4.0,4.0,4.0,2.0,4.0,High
Bangkok Airways,5.0,2018-11-26,Economy Class,Business,1,True,3.0,4.0,2.0,4.0,2.0,2.0,Medium
Bangkok Airways,3.0,2018-11-17,Economy Class,Solo Leisure,0,True,4.0,3.0,2.0,4.0,2.0,2.0,Low
Bangkok Airways,8.0,2018-11-16,Economy Class,Solo Leisure,1,True,4.0,4.0,4.0,4.0,2.0,4.0,High
Bangkok Airways,1.0,2018-09-29,Economy Class,Business,0,True,1.0,2.0,1.0,1.0,1.0,1.0,Low
Bangkok Airways,4.0,2018-06-11,Economy Class,Family Leisure,0,True,3.0,2.0,3.0,3.0,2.0,4.0,Medium
Bangkok Airways,1.0,,Economy Class,Solo Leisure,0,True,2.0,2.0,2.0,1.0,2.0,1.0,Low
Bangkok Airways,8.0,2018-05-13,Economy Class,Solo Leisure,1,True,3.0,5.0,2.0,5.0,2.0,5.0,High
Bangkok Airways,1.0,2018-04-18,Economy Class,Family Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Bangkok Airways,1.0,2018-04-04,Economy Class,Family Leisure,1,True,4.0,5.0,4.0,5.0,2.0,5.0,Low
Bangkok Airways,5.0,2018-03-09,Economy Class,Solo Leisure,1,True,3.0,5.0,3.0,3.0,3.0,3.0,Medium
Bangkok Airways,2.0,2018-02-24,Economy Class,Couple Leisure,0,True,2.0,3.0,3.0,1.0,2.0,1.0,Low
Bangkok Airways,2.0,2018-02-17,Premium Economy,Couple Leisure,0,True,2.0,2.0,2.0,2.0,2.0,1.0,Low
Bangkok Airways,6.0,,Business Class,Couple Leisure,1,True,3.0,2.0,1.0,3.0,2.0,3.0,Medium
Bangkok Airways,8.0,2017-12-25,Economy Class,Solo Leisure,1,True,4.0,5.0,5.0,4.0,2.0,4.0,High
Bangkok Airways,3.0,,Economy Class,Solo Leisure,0,True,4.0,4.0,4.0,4.0,1.0,5.0,Low
Bangkok Airways,1.0,2017-12-10,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Bangkok Airways,7.0,2017-12-09,Economy Class,Business,1,True,5.0,5.0,4.0,5.0,2.0,4.0,High
Bangkok Airways,8.0,2017-12-06,Economy Class,Business,1,True,4.0,4.0,4.0,5.0,1.0,4.0,High
Bangkok Airways,6.0,,Economy Class,Couple Leisure,1,True,4.0,5.0,4.0,4.0,2.0,5.0,Medium
Bangkok Airways,6.0,,Economy Class,Couple Leisure,1,True,4.0,5.0,3.0,4.0,3.0,5.0,Medium
Bangkok Airways,1.0,2017-10-27,Economy Class,Couple Leisure,1,False,5.0,5.0,5.0,5.0,2.0,5.0,Low
Bangkok Airways,1.0,,Economy Class,Couple Leisure,1,False,5.0,5.0,5.0,5.0,2.0,5.0,Low
Bangkok Airways,4.0,2017-09-18,Economy Class,Couple Leisure,1,False,5.0,5.0,4.0,3.0,2.0,5.0,Medium
Bangkok Airways,1.0,2017-09-15,Economy Class,Solo Leisure,1,False,5.0,5.0,5.0,5.0,5.0,5.0,Low
Bangkok Airways,7.0,,Economy Class,Solo Leisure,1,False,4.0,4.0,4.0,4.0,2.0,4.0,High
Bassaka Air,1.0,2018-01-24,Economy Class,Solo Leisure,1,True,4.0,5.0,5.0,5.0,2.0,5.0,Low
Bassaka Air,1.0,2017-10-18,Economy Class,Couple Leisure,1,False,4.0,5.0,5.0,5.0,2.0,5.0,Low
Bassaka Air,1.0,2017-04-28,Economy Class,Business,0,False,3.0,1.0,2.0,1.0,2.0,2.0,Low
Bassaka Air,2.0,2017-04-11,Economy Class,Couple Leisure,0,False,4.0,5.0,4.0,4.0,2.0,3.0,Low
Bassaka Air,1.0,2016-08-26,Economy Class,Couple Leisure,1,False,5.0,5.0,5.0,5.0,2.0,5.0,Low
Bassaka Air,1.0,,Economy Class,Couple Leisure,1,False,5.0,5.0,5.0,5.0,2.0,5.0,Low
Bassaka Air,7.0,2016-05-25,First Class,Couple Leisure,1,False,4.0,5.0,4.0,4.0,2.0,4.0,High
Bassaka Air,1.0,2016-03-19,Economy Class,Couple Leisure,1,False,5.0,5.0,5.0,5.0,2.0,5.0,Low
Bassaka Air,9.0,2016-02-11,Economy Class,Family Leisure,1,False,4.0,4.0,3.0,4.0,2.0,5.0,High
Batik Air,2.0,2023-07-26,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,1.0,1.0,Low
Batik Air,1.0,2023-07-24,Economy Class,Family Leisure,1,True,5.0,5.0,2.0,5.0,2.0,5.0,Low
Batik Air,3.0,2023-07-19,Economy Class,Business,0,True,2.0,2.0,1.0,2.0,1.0,1.0,Low
Batik Air,3.0,2023-07-16,Economy Class,Couple Leisure,0,True,1.0,3.0,2.0,3.0,2.0,4.0,Low
Batik Air,1.0,2023-07-07,Business Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Batik Air,2.0,2023-07-07,Economy Class,Couple Leisure,0,False,2.0,1.0,2.0,1.0,1.0,1.0,Low
Batik Air,1.0,2023-06-29,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,3.0,Low
Batik Air,1.0,2023-06-27,Economy Class,Business,0,True,1.0,1.0,2.0,1.0,2.0,5.0,Low
Batik Air,1.0,2023-06-25,Economy Class,Family Leisure,0,True,1.0,3.0,1.0,1.0,2.0,2.0,Low
Batik Air,1.0,,Economy Class,Couple Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Batik Air,1.0,2023-06-04,Economy Class,Solo Leisure,1,False,3.0,5.0,2.0,5.0,2.0,5.0,Low
Batik Air,8.0,,Economy Class,Family Leisure,1,True,4.0,4.0,4.0,4.0,3.0,4.0,High
Batik Air,3.0,2023-04-27,Economy Class,Solo Leisure,0,True,3.0,3.0,3.0,3.0,2.0,2.0,Low
Batik Air,1.0,,Economy Class,Family Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Batik Air,1.0,,Economy Class,Solo Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Batik Air,2.0,2023-04-12,Economy Class,Family Leisure,0,False,2.0,1.0,1.0,3.0,1.0,2.0,Low
Batik Air,1.0,,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Batik Air,1.0,2023-03-12,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,2.0,1.0,Low
Batik Air,3.0,2023-02-20,Economy Class,Family Leisure,0,False,4.0,5.0,2.0,1.0,2.0,3.0,Low
Batik Air,4.0,2023-02-20,Economy Class,Couple Leisure,0,True,4.0,4.0,2.0,1.0,2.0,4.0,Medium
Batik Air,1.0,2023-02-11,Economy Class,Couple Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Batik Air,1.0,2023-02-06,Economy Class,Couple Leisure,0,True,2.0,1.0,1.0,2.0,1.0,1.0,Low
Batik Air,9.0,,Economy Class,Solo Leisure,1,True,4.0,5.0,3.0,4.0,2.0,5.0,High
Batik Air,1.0,2023-01-10,Economy Class,Family Leisure,0,True,2.0,1.0,2.0,1.0,2.0,2.0,Low
Batik Air,1.0,2023-01-07,Economy Class,Solo Leisure,0,True,3.0,2.0,1.0,1.0,1.0,1.0,Low
Batik Air,2.0,2022-12-28,Economy Class,Solo Leisure,0,True,3.0,1.0,2.0,1.0,2.0,1.0,Low
Batik Air,1.0,2022-12-11,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Batik Air,1.0,2022-12-10,Economy Class,Family Leisure,1,True,5.0,5.0,4.0,5.0,2.0,5.0,Low
Batik Air,3.0,2022-12-05,Economy Class,Solo Leisure,0,False,4.0,4.0,4.0,1.0,4.0,3.0,Low
Batik Air,1.0,2022-11-30,Business Class,Business,0,True,1.0,4.0,1.0,1.0,1.0,1.0,Low
Batik Air,1.0,2022-11-24,Economy Class,Solo Leisure,0,True,2.0,1.0,1.0,2.0,1.0,2.0,Low
Batik Air,3.0,2022-11-18,Economy Class,Solo Leisure,0,True,3.0,4.0,2.0,3.0,2.0,2.0,Low
Batik Air,1.0,2022-10-24,Business Class,Business,0,True,2.0,2.0,1.0,1.0,1.0,1.0,Low
Batik Air,1.0,2022-10-08,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,2.0,1.0,Low
Batik Air,1.0,2022-09-30,Economy Class,Solo Leisure,0,True,3.0,1.0,1.0,1.0,1.0,1.0,Low
Batik Air,3.0,2022-09-27,Economy Class,Couple Leisure,1,False,3.0,1.0,1.0,4.0,1.0,2.0,Low
Batik Air,3.0,2022-09-26,Business Class,Business,0,False,4.0,4.0,2.0,2.0,4.0,2.0,Low
Batik Air,2.0,2022-09-09,Economy Class,Couple Leisure,0,True,3.0,1.0,2.0,5.0,2.0,1.0,Low
Batik Air,1.0,2022-09-04,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Batik Air,1.0,2022-07-25,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,3.0,2.0,1.0,Low
Batik Air,7.0,,Economy Class,Solo Leisure,1,False,2.0,3.0,2.0,3.0,2.0,4.0,High
Batik Air,2.0,2022-06-16,Economy Class,Solo Leisure,0,False,5.0,4.0,1.0,3.0,1.0,1.0,Low
Batik Air,9.0,2022-06-06,Economy Class,Family Leisure,1,True,4.0,4.0,4.0,5.0,5.0,4.0,High
Batik Air,1.0,2022-05-06,Economy Class,Family Leisure,0,True,3.0,1.0,2.0,1.0,2.0,1.0,Low
Batik Air,1.0,2022-03-14,Business Class,Business,0,False,1.0,4.0,1.0,1.0,1.0,1.0,Low
Batik Air,1.0,2020-06-05,Economy Class,Family Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Batik Air,1.0,2020-05-05,Economy Class,Couple Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Batik Air,1.0,,Economy Class,Solo Leisure,0,True,1.0,1.0,2.0,1.0,2.0,1.0,Low
Batik Air,8.0,2020-03-07,Economy Class,Solo Leisure,1,True,3.0,4.0,4.0,1.0,4.0,3.0,High
Batik Air,8.0,,Business Class,Solo Leisure,1,True,4.0,5.0,4.0,5.0,3.0,5.0,High
Batik Air,1.0,2020-02-18,Economy Class,Couple Leisure,1,True,5.0,5.0,2.0,5.0,2.0,5.0,Low
Batik Air,6.0,2020-01-25,Economy Class,Solo Leisure,0,True,2.0,2.0,3.0,3.0,3.0,2.0,Medium
Batik Air,8.0,2020-01-04,Economy Class,Family Leisure,1,True,4.0,4.0,4.0,4.0,2.0,4.0,High
Batik Air,7.0,2019-12-14,Economy Class,Solo Leisure,1,True,3.0,3.0,4.0,1.0,4.0,4.0,High
Batik Air,5.0,2019-12-05,Economy Class,Business,0,True,2.0,2.0,3.0,3.0,4.0,3.0,Medium
Batik Air,7.0,2019-10-29,Economy Class,Solo Leisure,1,True,3.0,4.0,3.0,4.0,4.0,4.0,High
Batik Air,1.0,2019-10-28,Economy Class,Business,0,True,2.0,1.0,2.0,2.0,2.0,1.0,Low
Batik Air,8.0,2019-10-27,Economy Class,Solo Leisure,1,True,4.0,4.0,3.0,5.0,4.0,5.0,High
Batik Air,7.0,,Economy Class,Solo Leisure,1,True,4.0,4.0,4.0,3.0,4.0,4.0,High
Batik Air,7.0,,Economy Class,Solo Leisure,1,True,4.0,5.0,4.0,5.0,4.0,4.0,High
Batik Air,1.0,2019-06-27,Economy Class,Solo Leisure,0,True,2.0,2.0,1.0,3.0,1.0,1.0,Low
Batik Air,1.0,2019-06-09,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Batik Air,7.0,2019-05-29,Economy Class,Solo Leisure,1,True,4.0,4.0,2.0,3.0,3.0,4.0,High
Batik Air,1.0,2019-04-11,Economy Class,Couple Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Batik Air,1.0,2019-02-14,Economy Class,Couple Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Batik Air,1.0,,Economy Class,Family Leisure,1,True,5.0,5.0,4.0,4.0,4.0,5.0,Low
Batik Air,8.0,2019-01-24,Business Class,Solo Leisure,1,True,4.0,5.0,4.0,5.0,4.0,5.0,High
Batik Air,1.0,2019-01-10,Economy Class,Solo Leisure,0,True,3.0,3.0,2.0,1.0,2.0,1.0,Low
Batik Air,8.0,2019-01-06,Economy Class,Solo Leisure,1,True,3.0,3.0,3.0,3.0,3.0,4.0,High
Batik Air,8.0,2019-01-05,Business Class,Family Leisure,1,True,4.0,4.0,4.0,4.0,2.0,4.0,High
Batik Air,3.0,2018-12-29,Economy Class,Family Leisure,0,True,2.0,4.0,2.0,2.0,1.0,2.0,Low
Batik Air,8.0,2018-11-19,Economy Class,Solo Leisure,1,True,4.0,3.0,3.0,4.0,4.0,4.0,High
Batik Air,6.0,2018-11-05,Economy Class,Business,1,True,3.0,4.0,3.0,3.0,4.0,4.0,Medium
Batik Air,4.0,,Business Class,Business,0,True,3.0,3.0,2.0,1.0,1.0,3.0,Medium
Batik Air,4.0,,Business Class,Couple Leisure,0,False,4.0,3.0,2.0,2.0,3.0,2.0,Medium
Batik Air,2.0,2018-09-09,Economy Class,Family Leisure,0,False,3.0,2.0,1.0,1.0,1.0,1.0,Low
Batik Air,1.0,,Economy Class,Couple Leisure,0,True,5.0,2.0,1.0,3.0,1.0,1.0,Low
Batik Air,6.0,2018-05-13,Business Class,Solo Leisure,1,True,4.0,5.0,2.0,5.0,3.0,4.0,Medium
Batik Air,8.0,2018-05-06,Economy Class,Solo Leisure,1,True,5.0,4.0,4.0,5.0,3.0,5.0,High
Batik Air,2.0,2018-04-15,Economy Class,Business,0,True,3.0,3.0,1.0,3.0,2.0,3.0,Low
Batik Air,1.0,2018-04-15,Economy Class,Family Leisure,0,True,2.0,2.0,1.0,1.0,1.0,1.0,Low
Batik Air,6.0,2018-04-05,Economy Class,Business,0,True,2.0,2.0,2.0,1.0,3.0,4.0,Medium
Batik Air,7.0,2018-02-20,Economy Class,Solo Leisure,1,True,4.0,4.0,2.0,4.0,2.0,4.0,High
Batik Air,8.0,2018-02-16,Economy Class,Solo Leisure,1,True,5.0,5.0,3.0,5.0,2.0,5.0,High
Batik Air,9.0,2018-02-15,Economy Class,Solo Leisure,1,True,5.0,5.0,4.0,5.0,2.0,5.0,High
Batik Air,9.0,2018-02-08,Economy Class,Couple Leisure,1,True,4.0,4.0,4.0,5.0,4.0,5.0,High
Batik Air,7.0,2018-02-06,Economy Class,Solo Leisure,1,True,4.0,3.0,3.0,3.0,2.0,4.0,High
Batik Air,2.0,2018-01-13,Economy Class,Couple Leisure,0,True,2.0,1.0,1.0,2.0,1.0,1.0,Low
Batik Air,1.0,2018-01-06,Economy Class,Couple Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Batik Air,3.0,2018-01-04,Economy Class,Business,1,True,4.0,3.0,2.0,1.0,4.0,4.0,Low
Batik Air,8.0,,Economy Class,Solo Leisure,1,True,4.0,5.0,4.0,4.0,4.0,5.0,High
Batik Air,1.0,2017-12-12,Economy Class,Family Leisure,1,True,5.0,5.0,5.0,4.0,4.0,5.0,Low
Batik Air,5.0,2017-11-28,Business Class,Business,1,True,3.0,4.0,2.0,4.0,1.0,3.0,Medium
Batik Air,7.0,2017-11-12,Economy Class,Family Leisure,1,False,5.0,4.0,3.0,2.0,3.0,5.0,High
Batik Air,8.0,2017-11-11,Business Class,Business,1,False,5.0,5.0,3.0,3.0,4.0,5.0,High
Batik Air,9.0,,Economy Class,Family Leisure,1,False,5.0,4.0,4.0,5.0,2.0,5.0,High
Batik Air,6.0,2017-09-12,Economy Class,Solo Leisure,1,False,4.0,3.0,1.0,3.0,4.0,3.0,Medium
Batik Air,1.0,2017-09-10,Economy Class,Solo Leisure,1,False,5.0,5.0,5.0,4.0,5.0,5.0,Low
Batik Air,2.0,2017-08-24,Economy Class,Solo Leisure,0,False,2.0,1.0,1.0,1.0,1.0,2.0,Low
Batik Air,7.0,2017-08-24,Economy Class,Solo Leisure,1,False,4.0,3.0,3.0,2.0,2.0,4.0,High
Beijing Capital Airlines,5.0,,Business Class,Business,0,False,3.0,5.0,1.0,1.0,2.0,3.0,Medium
Beijing Capital Airlines,9.0,2017-06-08,Economy Class,Family Leisure,1,False,5.0,5.0,4.0,4.0,5.0,5.0,High
Beijing Capital Airlines,6.0,2016-06-10,Economy Class,Solo Leisure,1,False,4.0,5.0,2.0,2.0,1.0,5.0,Medium
Beijing Capital Airlines,1.0,2015-10-08,Economy Class,Solo Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Beijing Capital Airlines,1.0,2014-01-20,Economy Class,Unknown,1,False,5.0,5.0,2.0,1.0,1.0,5.0,Low
Belavia,1.0,2021-02-10,Economy Class,Business,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Belavia,1.0,2020-09-08,Economy Class,Solo Leisure,0,True,4.0,4.0,4.0,3.0,3.0,1.0,Low
Belavia,2.0,,Economy Class,Couple Leisure,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Belavia,7.0,2020-06-08,Economy Class,Solo Leisure,1,True,4.0,3.0,4.0,4.0,2.0,5.0,High
Belavia,7.0,2020-06-08,Economy Class,Solo Leisure,1,True,4.0,3.0,4.0,4.0,2.0,5.0,High
Belavia,9.0,2020-01-09,Economy Class,Family Leisure,1,True,5.0,5.0,5.0,5.0,2.0,5.0,High
Belavia,8.0,2019-12-12,Economy Class,Business,1,True,4.0,5.0,4.0,3.0,2.0,5.0,High
Belavia,1.0,2019-12-05,Economy Class,Family Leisure,0,True,1.0,3.0,1.0,1.0,2.0,1.0,Low
Belavia,5.0,2019-09-26,Economy Class,Solo Leisure,0,True,2.0,3.0,2.0,1.0,2.0,2.0,Medium
Belavia,9.0,2019-08-27,Economy Class,Solo Leisure,1,True,4.0,4.0,4.0,4.0,2.0,4.0,High
Belavia,8.0,2019-07-24,Economy Class,Solo Leisure,1,True,4.0,4.0,3.0,4.0,2.0,4.0,High
Belavia,7.0,,Economy Class,Business,1,True,3.0,5.0,2.0,4.0,1.0,5.0,High
Belavia,9.0,2019-02-11,Economy Class,Solo Leisure,1,True,4.0,4.0,3.0,4.0,2.0,5.0,High
Belavia,7.0,,Economy Class,Solo Leisure,1,True,3.0,4.0,3.0,3.0,2.0,5.0,High
Belavia,2.0,2018-07-25,Economy Class,Solo Leisure,0,True,4.0,3.0,2.0,1.0,1.0,1.0,Low
Belavia,1.0,2018-07-06,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,1.0,1.0,Low
Belavia,1.0,,Economy Class,Solo Leisure,0,True,1.0,1.0,1.0,1.0,2.0,1.0,Low
Belavia,8.0,2017-10-29,Economy Class,Solo Leisure,1,False,4.0,4.0,4.0,4.0,2.0,5.0,High
Belavia,1.0,,Economy Class,Couple Leisure,0,False,2.0,3.0,2.0,1.0,1.0,1.0,Low
Belavia,9.0,,Economy Class,Solo Leisure,1,False,4.0,4.0,4.0,3.0,2.0,5.0,High
Belavia,6.0,2017-08-16,Economy Class,Solo Leisure,1,False,3.0,3.0,3.0,3.0,1.0,3.0,Medium
Belavia,1.0,2017-08-10,Economy Class,Couple Leisure,1,False,5.0,5.0,5.0,5.0,2.0,5.0,Low
Belavia,1.0,,Economy Class,Business,0,False,1.0,1.0,1.0,3.0,1.0,2.0,Low
Belavia,5.0,2016-10-18,Business Class,Business,0,False,1.0,4.0,2.0,3.0,2.0,3.0,Medium
Belavia,1.0,2016-07-26,Economy Class,Family Leisure,0,False,1.0,1.0,1.0,1.0,1.0,1.0,Low
Belavia,2.0,2016-06-05,Economy Class,Business,0,False,1.0,2.0,1.0,2.0,2.0,2.0,Low
Belavia,1.0,2016-05-13,Economy Class,Solo Leisure,1,False,5.0,5.0,4.0,5.0,5.0,3.0,Low
Belavia,1.0,2016-01-05,Economy Class,Family Leisure,1,False,5.0,5.0,4.0,5.0,2.0,5.0,Low
Belavia,6.0,,Economy Class,Business,0,False,2.0,3.0,4.0,4.0,2.0,3.0,Medium
Belavia,1.0,2015-07-07,Economy Class,Business,0,False,2.0,2.0,2.0,1.0,2.0,1.0,Low
Belavia,1.0,2014-08-11,Economy Class,Unknown,1,False,3.0,3.0,2.0,1.0,2.0,4.0,Low
Belavia,1.0,,Economy Class,Unknown,1,False,3.0,3.0,2.0,1.0,2.0,4.0,Low
Belavia,8.0,2013-07-08,Economy Class,Unknown,1,False,3.0,3.0,2.0,1.0,2.0,4.0,High
Belavia,9.0,,Economy Class,Unknown,1,False,3.0,3.0,2.0,1.0,2.0,4.0,High
Belavia,5.0,2013-01-11,Economy Class,Unknown,1,False,3.0,3.0,2.0,1.0,2.0,4.0,Medium
Belavia,9.0,,Economy Class,Unknown,1,False,3.0,3.0,2.0,1.0,2.0,4.0,High
Belavia,1.0,2012-09-04,Economy Class,Unknown,0,False,3.0,3.0,2.0,1.0,2.0,1.0,Low
Belavia,1.0,2011-08-28,Business Class,Unknown,1,False,3.0,3.0,2.0,1.0,2.0,4.0,Low
Belavia,8.0,2011-04-10,Economy Class,Unknown,1,False,3.0,3.0,2.0,1.0,2.0,4.0,High
Belavia,8.0,2010-01-06,Economy Class,Unknown,1,False,3.0,3.0,2.0,1.0,2.0,4.0,High
Belavia,8.0,,Unknown,Unknown,0,False,3.0,3.0,2.0,1.0,2.0,2.0,High
Belavia,8.0,2009-03-26,Unknown,Unknown,0,False,3.0,3.0,2.0,1.0,2.0,2.0,High
Belavia,6.0,2009-03-10,Unknown,Unknown,0,False,3.0,3.0,2.0,1.0,2.0,2.0,Medium
Berjaya Air,1.0,2013-07-30,Economy Class,Unknown,0,False,2.0,1.0,1.0,1.0,1.0,1.0,Low
